"path","ratio","sub_h","method","parameter","estimate","truth"
849,200,0.02,"fix","beta",1.41060084142466,1.4
849,200,0.02,"fix","sigma[1]",0.286491341234665,0.3
849,200,0.02,"fix","sigma[2]",0.49530522317873,0.5
850,200,0.02,"fix","epsilon",0.0972497742843759,0.1
850,200,0.02,"fix","alpha",0.501812370829259,0.5
850,200,0.02,"fix","gamma",1.09852017690765,1.5
850,200,0.02,"fix","beta",1.04220948965066,1.4
850,200,0.02,"fix","sigma[1]",0.303907405975906,0.3
850,200,0.02,"fix","sigma[2]",0.506872840152548,0.5
851,200,0.02,"fix","epsilon",0.102410664354678,0.1
851,200,0.02,"fix","alpha",0.503425047465441,0.5
851,200,0.02,"fix","gamma",1.32956824579533,1.5
851,200,0.02,"fix","beta",0.896390337471161,1.4
851,200,0.02,"fix","sigma[1]",0.295153088984587,0.3
851,200,0.02,"fix","sigma[2]",0.512134464190101,0.5
852,200,0.02,"fix","epsilon",0.100784742130653,0.1
852,200,0.02,"fix","alpha",0.512160151236808,0.5
852,200,0.02,"fix","gamma",1.01001016644673,1.5
852,200,0.02,"fix","beta",0.970308229265916,1.4
852,200,0.02,"fix","sigma[1]",0.299663786972722,0.3
852,200,0.02,"fix","sigma[2]",0.506591547891008,0.5
853,200,0.02,"fix","epsilon",0.0975978474056368,0.1
853,200,0.02,"fix","alpha",0.500798771383316,0.5
853,200,0.02,"fix","gamma",1.2395763342276,1.5
853,200,0.02,"fix","beta",0.991705866396567,1.4
853,200,0.02,"fix","sigma[1]",0.313350510487295,0.3
853,200,0.02,"fix","sigma[2]",0.5031687534772,0.5
854,200,0.02,"fix","epsilon",0.103532222100231,0.1
854,200,0.02,"fix","alpha",0.487920087392002,0.5
854,200,0.02,"fix","gamma",1.17048082794143,1.5
854,200,0.02,"fix","beta",0.983714476567771,1.4
854,200,0.02,"fix","sigma[1]",0.291700381286708,0.3
854,200,0.02,"fix","sigma[2]",0.507092483687672,0.5
855,200,0.02,"fix","epsilon",0.102954084132369,0.1
855,200,0.02,"fix","alpha",0.502279927727907,0.5
855,200,0.02,"fix","gamma",1.47674426361584,1.5
855,200,0.02,"fix","beta",1.26400677779826,1.4
855,200,0.02,"fix","sigma[1]",0.300555276633216,0.3
855,200,0.02,"fix","sigma[2]",0.504882233812726,0.5
856,200,0.02,"fix","epsilon",0.0989599337101275,0.1
856,200,0.02,"fix","alpha",0.495267818129776,0.5
856,200,0.02,"fix","gamma",1.15608508585372,1.5
856,200,0.02,"fix","beta",1.01873355017301,1.4
856,200,0.02,"fix","sigma[1]",0.308959084940921,0.3
856,200,0.02,"fix","sigma[2]",0.507917121279891,0.5
857,200,0.02,"fix","epsilon",0.102133117900912,0.1
857,200,0.02,"fix","alpha",0.500339707555321,0.5
857,200,0.02,"fix","gamma",1.59659391910558,1.5
857,200,0.02,"fix","beta",1.06553873104027,1.4
857,200,0.02,"fix","sigma[1]",0.303006848893047,0.3
857,200,0.02,"fix","sigma[2]",0.505109721133854,0.5
858,200,0.02,"fix","epsilon",0.102503155207382,0.1
858,200,0.02,"fix","alpha",0.493594018736311,0.5
858,200,0.02,"fix","gamma",1.27601683211685,1.5
858,200,0.02,"fix","beta",0.911247758288838,1.4
858,200,0.02,"fix","sigma[1]",0.294297473058118,0.3
858,200,0.02,"fix","sigma[2]",0.508454899207132,0.5
859,200,0.02,"fix","epsilon",0.0946519128138501,0.1
859,200,0.02,"fix","alpha",0.499390942936437,0.5
859,200,0.02,"fix","gamma",1.01001206470248,1.5
859,200,0.02,"fix","beta",0.800936602999405,1.4
859,200,0.02,"fix","sigma[1]",0.301843837418449,0.3
859,200,0.02,"fix","sigma[2]",0.490341168921708,0.5
860,200,0.02,"fix","epsilon",0.102481698441426,0.1
860,200,0.02,"fix","alpha",0.500569865296404,0.5
860,200,0.02,"fix","gamma",1.06696916035704,1.5
860,200,0.02,"fix","beta",1.05985519235025,1.4
860,200,0.02,"fix","sigma[1]",0.307882772436423,0.3
860,200,0.02,"fix","sigma[2]",0.5126628145427,0.5
861,200,0.02,"fix","epsilon",0.103341257814568,0.1
861,200,0.02,"fix","alpha",0.49052573931947,0.5
861,200,0.02,"fix","gamma",1.51911819015113,1.5
861,200,0.02,"fix","beta",1.50222669078458,1.4
861,200,0.02,"fix","sigma[1]",0.305628667752804,0.3
861,200,0.02,"fix","sigma[2]",0.487327542164534,0.5
862,200,0.02,"fix","epsilon",0.100893234376953,0.1
862,200,0.02,"fix","alpha",0.487751738975755,0.5
862,200,0.02,"fix","gamma",1.01000405322929,1.5
862,200,0.02,"fix","beta",0.831501351310111,1.4
862,200,0.02,"fix","sigma[1]",0.299362471659227,0.3
862,200,0.02,"fix","sigma[2]",0.511116408242195,0.5
863,200,0.02,"fix","epsilon",0.0976189967041496,0.1
863,200,0.02,"fix","alpha",0.508319964489068,0.5
863,200,0.02,"fix","gamma",1.20240388422663,1.5
863,200,0.02,"fix","beta",1.20933235944773,1.4
863,200,0.02,"fix","sigma[1]",0.310058178540606,0.3
863,200,0.02,"fix","sigma[2]",0.501235540506642,0.5
864,200,0.02,"fix","epsilon",0.108553579767913,0.1
864,200,0.02,"fix","alpha",0.506094600222975,0.5
864,200,0.02,"fix","gamma",1.18145856100493,1.5
864,200,0.02,"fix","beta",1.10670900961737,1.4
864,200,0.02,"fix","sigma[1]",0.309113155503151,0.3
864,200,0.02,"fix","sigma[2]",0.476072519747173,0.5
865,200,0.02,"fix","epsilon",0.103951117692766,0.1
865,200,0.02,"fix","alpha",0.497412898732476,0.5
865,200,0.02,"fix","gamma",1.31810245694024,1.5
865,200,0.02,"fix","beta",1.26138697871629,1.4
865,200,0.02,"fix","sigma[1]",0.304824699655903,0.3
865,200,0.02,"fix","sigma[2]",0.497104891583175,0.5
866,200,0.02,"fix","epsilon",0.097149215544702,0.1
866,200,0.02,"fix","alpha",0.491577507578339,0.5
866,200,0.02,"fix","gamma",1.50647335334916,1.5
866,200,0.02,"fix","beta",1.24603607791329,1.4
866,200,0.02,"fix","sigma[1]",0.301498319741819,0.3
866,200,0.02,"fix","sigma[2]",0.485605212796786,0.5
867,200,0.02,"fix","epsilon",0.10500514834648,0.1
867,200,0.02,"fix","alpha",0.500621977681985,0.5
867,200,0.02,"fix","gamma",1.07501652286776,1.5
867,200,0.02,"fix","beta",1.01040006267477,1.4
867,200,0.02,"fix","sigma[1]",0.298433476104492,0.3
867,200,0.02,"fix","sigma[2]",0.494307068911732,0.5
868,200,0.02,"fix","epsilon",0.0997526254858253,0.1
868,200,0.02,"fix","alpha",0.5022452474065,0.5
868,200,0.02,"fix","gamma",1.21279336563821,1.5
868,200,0.02,"fix","beta",1.00200079206311,1.4
868,200,0.02,"fix","sigma[1]",0.304316318825964,0.3
868,200,0.02,"fix","sigma[2]",0.514972181203669,0.5
869,200,0.02,"fix","epsilon",0.105540072695786,0.1
869,200,0.02,"fix","alpha",0.480852948496304,0.5
869,200,0.02,"fix","gamma",1.22678478578187,1.5
869,200,0.02,"fix","beta",0.986805337471383,1.4
869,200,0.02,"fix","sigma[1]",0.312598059874207,0.3
869,200,0.02,"fix","sigma[2]",0.496797837680681,0.5
870,200,0.02,"fix","epsilon",0.10275162593191,0.1
870,200,0.02,"fix","alpha",0.502257126030893,0.5
870,200,0.02,"fix","gamma",1.57868103124842,1.5
870,200,0.02,"fix","beta",1.11426157335544,1.4
870,200,0.02,"fix","sigma[1]",0.317065019095278,0.3
870,200,0.02,"fix","sigma[2]",0.497306199054905,0.5
871,200,0.02,"fix","epsilon",0.101130937335267,0.1
871,200,0.02,"fix","alpha",0.499586375231437,0.5
871,200,0.02,"fix","gamma",1.7579154771338,1.5
871,200,0.02,"fix","beta",1.24293964888952,1.4
871,200,0.02,"fix","sigma[1]",0.301034862713587,0.3
871,200,0.02,"fix","sigma[2]",0.49822178706713,0.5
872,200,0.02,"fix","epsilon",0.0986748725531235,0.1
872,200,0.02,"fix","alpha",0.512282143702533,0.5
872,200,0.02,"fix","gamma",1.36506506492149,1.5
872,200,0.02,"fix","beta",1.48510106428271,1.4
872,200,0.02,"fix","sigma[1]",0.294437111957428,0.3
872,200,0.02,"fix","sigma[2]",0.501150766166774,0.5
873,200,0.02,"fix","epsilon",0.0993690848580139,0.1
873,200,0.02,"fix","alpha",0.51077057435361,0.5
873,200,0.02,"fix","gamma",1.16914267934172,1.5
873,200,0.02,"fix","beta",1.06552686059863,1.4
873,200,0.02,"fix","sigma[1]",0.294190884262028,0.3
873,200,0.02,"fix","sigma[2]",0.504407154879446,0.5
874,200,0.02,"fix","epsilon",0.100456936182536,0.1
874,200,0.02,"fix","alpha",0.505230837537039,0.5
874,200,0.02,"fix","gamma",1.01001108245474,1.5
874,200,0.02,"fix","beta",0.701394546816639,1.4
874,200,0.02,"fix","sigma[1]",0.307737476027603,0.3
874,200,0.02,"fix","sigma[2]",0.493555726404911,0.5
875,200,0.02,"fix","epsilon",0.0983561273467126,0.1
875,200,0.02,"fix","alpha",0.5002862540184,0.5
875,200,0.02,"fix","gamma",1.26419995656781,1.5
875,200,0.02,"fix","beta",1.24723874216282,1.4
875,200,0.02,"fix","sigma[1]",0.30924894682769,0.3
875,200,0.02,"fix","sigma[2]",0.50426389333131,0.5
876,200,0.02,"fix","epsilon",0.101684651711383,0.1
876,200,0.02,"fix","alpha",0.497724411876025,0.5
876,200,0.02,"fix","gamma",1.27523656560271,1.5
876,200,0.02,"fix","beta",1.08071787296865,1.4
876,200,0.02,"fix","sigma[1]",0.291221090545401,0.3
876,200,0.02,"fix","sigma[2]",0.487982375856663,0.5
877,200,0.02,"fix","epsilon",0.0988833503313065,0.1
877,200,0.02,"fix","alpha",0.496560646967623,0.5
877,200,0.02,"fix","gamma",1.24254768963169,1.5
877,200,0.02,"fix","beta",1.00496941985406,1.4
877,200,0.02,"fix","sigma[1]",0.299899781665044,0.3
877,200,0.02,"fix","sigma[2]",0.493206136949204,0.5
878,200,0.02,"fix","epsilon",0.0997648568930997,0.1
878,200,0.02,"fix","alpha",0.501265430898581,0.5
878,200,0.02,"fix","gamma",1.23634987923145,1.5
878,200,0.02,"fix","beta",1.14955930430537,1.4
878,200,0.02,"fix","sigma[1]",0.295574030755434,0.3
878,200,0.02,"fix","sigma[2]",0.48961260801969,0.5
879,200,0.02,"fix","epsilon",0.102691806827511,0.1
879,200,0.02,"fix","alpha",0.498428667852746,0.5
879,200,0.02,"fix","gamma",1.01001183578147,1.5
879,200,0.02,"fix","beta",0.998819569462914,1.4
879,200,0.02,"fix","sigma[1]",0.311946794859893,0.3
879,200,0.02,"fix","sigma[2]",0.478865888971688,0.5
880,200,0.02,"fix","epsilon",0.100186739246405,0.1
880,200,0.02,"fix","alpha",0.504153456459005,0.5
880,200,0.02,"fix","gamma",1.3173666455298,1.5
880,200,0.02,"fix","beta",1.21151482283482,1.4
880,200,0.02,"fix","sigma[1]",0.299896674571786,0.3
880,200,0.02,"fix","sigma[2]",0.507333756770179,0.5
881,200,0.02,"fix","epsilon",0.0999490680941179,0.1
881,200,0.02,"fix","alpha",0.499656451274035,0.5
881,200,0.02,"fix","gamma",1.67216615049467,1.5
881,200,0.02,"fix","beta",1.30196889608089,1.4
881,200,0.02,"fix","sigma[1]",0.295667550992358,0.3
881,200,0.02,"fix","sigma[2]",0.491201773578951,0.5
882,200,0.02,"fix","epsilon",0.103121892919384,0.1
882,200,0.02,"fix","alpha",0.491158872358278,0.5
882,200,0.02,"fix","gamma",1.25479573656427,1.5
882,200,0.02,"fix","beta",1.14613317674377,1.4
882,200,0.02,"fix","sigma[1]",0.309198953821948,0.3
882,200,0.02,"fix","sigma[2]",0.491513652254465,0.5
883,200,0.02,"fix","epsilon",0.105150170045905,0.1
883,200,0.02,"fix","alpha",0.488769468303982,0.5
883,200,0.02,"fix","gamma",1.40577652621551,1.5
883,200,0.02,"fix","beta",1.2705990827492,1.4
883,200,0.02,"fix","sigma[1]",0.30426379852318,0.3
883,200,0.02,"fix","sigma[2]",0.504305941790298,0.5
884,200,0.02,"fix","epsilon",0.0997179424436159,0.1
884,200,0.02,"fix","alpha",0.491917459207348,0.5
884,200,0.02,"fix","gamma",1.18190103920888,1.5
884,200,0.02,"fix","beta",1.09273694759513,1.4
884,200,0.02,"fix","sigma[1]",0.302767376367198,0.3
884,200,0.02,"fix","sigma[2]",0.497628166420038,0.5
885,200,0.02,"fix","epsilon",0.102586067046365,0.1
885,200,0.02,"fix","alpha",0.496217248052254,0.5
885,200,0.02,"fix","gamma",1.44524323730084,1.5
885,200,0.02,"fix","beta",1.242887861818,1.4
885,200,0.02,"fix","sigma[1]",0.300600055479165,0.3
885,200,0.02,"fix","sigma[2]",0.496545542800254,0.5
886,200,0.02,"fix","epsilon",0.0978312465070423,0.1
886,200,0.02,"fix","alpha",0.498814969825471,0.5
886,200,0.02,"fix","gamma",1.01000389729022,1.5
886,200,0.02,"fix","beta",0.739994277745191,1.4
886,200,0.02,"fix","sigma[1]",0.312535075309758,0.3
886,200,0.02,"fix","sigma[2]",0.522800252733715,0.5
887,200,0.02,"fix","epsilon",0.0996805302584359,0.1
887,200,0.02,"fix","alpha",0.512990398118337,0.5
887,200,0.02,"fix","gamma",1.17259345797091,1.5
887,200,0.02,"fix","beta",0.948739139716567,1.4
887,200,0.02,"fix","sigma[1]",0.297781786202354,0.3
887,200,0.02,"fix","sigma[2]",0.494996385863505,0.5
888,200,0.02,"fix","epsilon",0.0967196199360617,0.1
888,200,0.02,"fix","alpha",0.497797815731396,0.5
888,200,0.02,"fix","gamma",1.44413121799438,1.5
888,200,0.02,"fix","beta",1.27834025285661,1.4
888,200,0.02,"fix","sigma[1]",0.297960898494794,0.3
888,200,0.02,"fix","sigma[2]",0.515404726319984,0.5
889,200,0.02,"fix","epsilon",0.102090340926509,0.1
889,200,0.02,"fix","alpha",0.500572882281502,0.5
889,200,0.02,"fix","gamma",1.49730554049814,1.5
889,200,0.02,"fix","beta",1.13693485330236,1.4
889,200,0.02,"fix","sigma[1]",0.312308545498393,0.3
889,200,0.02,"fix","sigma[2]",0.509849698227608,0.5
890,200,0.02,"fix","epsilon",0.0998824491556109,0.1
890,200,0.02,"fix","alpha",0.493112839620049,0.5
890,200,0.02,"fix","gamma",1.98108197265883,1.5
890,200,0.02,"fix","beta",1.54265369826611,1.4
890,200,0.02,"fix","sigma[1]",0.307553313244965,0.3
890,200,0.02,"fix","sigma[2]",0.492228420321865,0.5
891,200,0.02,"fix","epsilon",0.0977362713896164,0.1
891,200,0.02,"fix","alpha",0.497881806537666,0.5
891,200,0.02,"fix","gamma",1.54607882160145,1.5
891,200,0.02,"fix","beta",1.24018127839569,1.4
891,200,0.02,"fix","sigma[1]",0.314037954834945,0.3
891,200,0.02,"fix","sigma[2]",0.511419212655347,0.5
892,200,0.02,"fix","epsilon",0.0985782594798028,0.1
892,200,0.02,"fix","alpha",0.50562535533175,0.5
892,200,0.02,"fix","gamma",1.01000021663269,1.5
892,200,0.02,"fix","beta",0.661342543219827,1.4
892,200,0.02,"fix","sigma[1]",0.304072332504393,0.3
892,200,0.02,"fix","sigma[2]",0.486638378325342,0.5
893,200,0.02,"fix","epsilon",0.100290965684837,0.1
893,200,0.02,"fix","alpha",0.488465708433552,0.5
893,200,0.02,"fix","gamma",1.01986181345824,1.5
893,200,0.02,"fix","beta",1.0035578113374,1.4
893,200,0.02,"fix","sigma[1]",0.290924000552762,0.3
893,200,0.02,"fix","sigma[2]",0.489382151551384,0.5
894,200,0.02,"fix","epsilon",0.0986509522627066,0.1
894,200,0.02,"fix","alpha",0.50622135497211,0.5
894,200,0.02,"fix","gamma",1.27263697916264,1.5
894,200,0.02,"fix","beta",0.980131122653033,1.4
894,200,0.02,"fix","sigma[1]",0.307658613526429,0.3
894,200,0.02,"fix","sigma[2]",0.511306697311993,0.5
895,200,0.02,"fix","epsilon",0.102431077698646,0.1
895,200,0.02,"fix","alpha",0.51139907837519,0.5
895,200,0.02,"fix","gamma",1.05942063699976,1.5
895,200,0.02,"fix","beta",1.02941686633844,1.4
895,200,0.02,"fix","sigma[1]",0.301816809953896,0.3
895,200,0.02,"fix","sigma[2]",0.478167877019039,0.5
896,200,0.02,"fix","epsilon",0.0981605496475302,0.1
896,200,0.02,"fix","alpha",0.50189251021322,0.5
896,200,0.02,"fix","gamma",1.12277088165394,1.5
896,200,0.02,"fix","beta",1.03540036002441,1.4
896,200,0.02,"fix","sigma[1]",0.315895783768175,0.3
896,200,0.02,"fix","sigma[2]",0.533708234205863,0.5
897,200,0.02,"fix","epsilon",0.0993748325509982,0.1
897,200,0.02,"fix","alpha",0.497625137331276,0.5
897,200,0.02,"fix","gamma",1.82785147781401,1.5
897,200,0.02,"fix","beta",1.6236713025345,1.4
897,200,0.02,"fix","sigma[1]",0.316626194125022,0.3
897,200,0.02,"fix","sigma[2]",0.515433045519039,0.5
898,200,0.02,"fix","epsilon",0.0992230917817859,0.1
898,200,0.02,"fix","alpha",0.495504760621833,0.5
898,200,0.02,"fix","gamma",1.06945236446815,1.5
898,200,0.02,"fix","beta",1.0211044682892,1.4
898,200,0.02,"fix","sigma[1]",0.29786895710476,0.3
898,200,0.02,"fix","sigma[2]",0.504784606693428,0.5
899,200,0.02,"fix","epsilon",0.102781649014064,0.1
899,200,0.02,"fix","alpha",0.496239634558031,0.5
899,200,0.02,"fix","gamma",1.45548119315263,1.5
899,200,0.02,"fix","beta",1.42836065585073,1.4
899,200,0.02,"fix","sigma[1]",0.301006271042354,0.3
899,200,0.02,"fix","sigma[2]",0.491542570436653,0.5
900,200,0.02,"fix","epsilon",0.0964049345411425,0.1
900,200,0.02,"fix","alpha",0.487336016304979,0.5
900,200,0.02,"fix","gamma",1.96618856278785,1.5
900,200,0.02,"fix","beta",1.80834229425838,1.4
900,200,0.02,"fix","sigma[1]",0.301108524503573,0.3
900,200,0.02,"fix","sigma[2]",0.508428592973422,0.5
901,200,0.02,"fix","epsilon",0.103261314391001,0.1
901,200,0.02,"fix","alpha",0.500474231447964,0.5
901,200,0.02,"fix","gamma",1.13257778777458,1.5
901,200,0.02,"fix","beta",1.06093571777368,1.4
901,200,0.02,"fix","sigma[1]",0.298503365593404,0.3
901,200,0.02,"fix","sigma[2]",0.494303257183579,0.5
902,200,0.02,"fix","epsilon",0.0969670046069427,0.1
902,200,0.02,"fix","alpha",0.504940375386147,0.5
902,200,0.02,"fix","gamma",1.06237893951327,1.5
902,200,0.02,"fix","beta",0.967168388766964,1.4
902,200,0.02,"fix","sigma[1]",0.294074138662222,0.3
902,200,0.02,"fix","sigma[2]",0.494035491663109,0.5
903,200,0.02,"fix","epsilon",0.104552199459945,0.1
903,200,0.02,"fix","alpha",0.506917420876283,0.5
903,200,0.02,"fix","gamma",1.01001315073529,1.5
903,200,0.02,"fix","beta",1.02213971299197,1.4
903,200,0.02,"fix","sigma[1]",0.307378916128801,0.3
903,200,0.02,"fix","sigma[2]",0.50117313424016,0.5
904,200,0.02,"fix","epsilon",0.0993618216505065,0.1
904,200,0.02,"fix","alpha",0.502046161116921,0.5
904,200,0.02,"fix","gamma",1.41491881691462,1.5
904,200,0.02,"fix","beta",1.19800677905741,1.4
904,200,0.02,"fix","sigma[1]",0.300398682339591,0.3
904,200,0.02,"fix","sigma[2]",0.516597402671633,0.5
905,200,0.02,"fix","epsilon",0.0994762127516407,0.1
905,200,0.02,"fix","alpha",0.513577901856644,0.5
905,200,0.02,"fix","gamma",1.47878941104492,1.5
905,200,0.02,"fix","beta",1.42774968021331,1.4
905,200,0.02,"fix","sigma[1]",0.294780938753725,0.3
905,200,0.02,"fix","sigma[2]",0.49903075966006,0.5
906,200,0.02,"fix","epsilon",0.101233579779708,0.1
906,200,0.02,"fix","alpha",0.499814084552632,0.5
906,200,0.02,"fix","gamma",1.37921348296084,1.5
906,200,0.02,"fix","beta",1.23720890423377,1.4
906,200,0.02,"fix","sigma[1]",0.298189279990852,0.3
906,200,0.02,"fix","sigma[2]",0.481052468677649,0.5
907,200,0.02,"fix","epsilon",0.0978588828268894,0.1
907,200,0.02,"fix","alpha",0.495635470856571,0.5
907,200,0.02,"fix","gamma",1.19309722726635,1.5
907,200,0.02,"fix","beta",1.09428128607451,1.4
907,200,0.02,"fix","sigma[1]",0.30194301364024,0.3
907,200,0.02,"fix","sigma[2]",0.509431429853204,0.5
908,200,0.02,"fix","epsilon",0.0999292525457657,0.1
908,200,0.02,"fix","alpha",0.494549645096248,0.5
908,200,0.02,"fix","gamma",1.2216884164966,1.5
908,200,0.02,"fix","beta",1.19302675096704,1.4
908,200,0.02,"fix","sigma[1]",0.301460906435418,0.3
908,200,0.02,"fix","sigma[2]",0.4936798250413,0.5
909,200,0.02,"fix","epsilon",0.104245123756837,0.1
909,200,0.02,"fix","alpha",0.495119109974505,0.5
909,200,0.02,"fix","gamma",1.64181940413173,1.5
909,200,0.02,"fix","beta",1.44825957548676,1.4
909,200,0.02,"fix","sigma[1]",0.302827526270705,0.3
909,200,0.02,"fix","sigma[2]",0.498798724119086,0.5
910,200,0.02,"fix","epsilon",0.0954151998280176,0.1
910,200,0.02,"fix","alpha",0.511476651136568,0.5
910,200,0.02,"fix","gamma",1.18088728564853,1.5
910,200,0.02,"fix","beta",1.2263121845952,1.4
910,200,0.02,"fix","sigma[1]",0.294932067840553,0.3
910,200,0.02,"fix","sigma[2]",0.500015384027126,0.5
911,200,0.02,"fix","epsilon",0.0989732513803676,0.1
911,200,0.02,"fix","alpha",0.511741772040717,0.5
911,200,0.02,"fix","gamma",1.142066309488,1.5
911,200,0.02,"fix","beta",1.05156635713113,1.4
911,200,0.02,"fix","sigma[1]",0.307340680365969,0.3
911,200,0.02,"fix","sigma[2]",0.492182589629664,0.5
912,200,0.02,"fix","epsilon",0.101233085583403,0.1
912,200,0.02,"fix","alpha",0.500667042933832,0.5
912,200,0.02,"fix","gamma",1.22856415266532,1.5
912,200,0.02,"fix","beta",0.975856315325091,1.4
912,200,0.02,"fix","sigma[1]",0.302871373469634,0.3
912,200,0.02,"fix","sigma[2]",0.487274640137007,0.5
913,200,0.02,"fix","epsilon",0.102019443087071,0.1
913,200,0.02,"fix","alpha",0.492955234793116,0.5
913,200,0.02,"fix","gamma",1.31665253965569,1.5
913,200,0.02,"fix","beta",1.40709218504674,1.4
913,200,0.02,"fix","sigma[1]",0.299097581046195,0.3
913,200,0.02,"fix","sigma[2]",0.48561899849173,0.5
914,200,0.02,"fix","epsilon",0.0983996271461787,0.1
914,200,0.02,"fix","alpha",0.497882729696471,0.5
914,200,0.02,"fix","gamma",1.27350072093209,1.5
914,200,0.02,"fix","beta",1.29842892446649,1.4
914,200,0.02,"fix","sigma[1]",0.304618372371121,0.3
914,200,0.02,"fix","sigma[2]",0.513567467677025,0.5
915,200,0.02,"fix","epsilon",0.097720187263079,0.1
915,200,0.02,"fix","alpha",0.498374642262824,0.5
915,200,0.02,"fix","gamma",1.73957640820754,1.5
915,200,0.02,"fix","beta",1.58842909238334,1.4
915,200,0.02,"fix","sigma[1]",0.307677661524489,0.3
915,200,0.02,"fix","sigma[2]",0.494047331723163,0.5
916,200,0.02,"fix","epsilon",0.0976641269363021,0.1
916,200,0.02,"fix","alpha",0.487807218235045,0.5
916,200,0.02,"fix","gamma",1.01001887633981,1.5
916,200,0.02,"fix","beta",0.763520889866862,1.4
916,200,0.02,"fix","sigma[1]",0.295435716971162,0.3
916,200,0.02,"fix","sigma[2]",0.509620125780436,0.5
917,200,0.02,"fix","epsilon",0.097830400743163,0.1
917,200,0.02,"fix","alpha",0.49748436366504,0.5
917,200,0.02,"fix","gamma",1.01021080562501,1.5
917,200,0.02,"fix","beta",0.850010383850351,1.4
917,200,0.02,"fix","sigma[1]",0.299119015351432,0.3
917,200,0.02,"fix","sigma[2]",0.510278125911211,0.5
918,200,0.02,"fix","epsilon",0.0915340824925571,0.1
918,200,0.02,"fix","alpha",0.483303622751359,0.5
918,200,0.02,"fix","gamma",1.01005473588892,1.5
918,200,0.02,"fix","beta",0.832066290466254,1.4
918,200,0.02,"fix","sigma[1]",0.356213242114656,0.3
918,200,0.02,"fix","sigma[2]",0.494443077051015,0.5
919,200,0.02,"fix","epsilon",0.0965413158185114,0.1
919,200,0.02,"fix","alpha",0.505657472734548,0.5
919,200,0.02,"fix","gamma",1.06330851329701,1.5
919,200,0.02,"fix","beta",1.04101719080789,1.4
919,200,0.02,"fix","sigma[1]",0.294139249704452,0.3
919,200,0.02,"fix","sigma[2]",0.479469428546255,0.5
