"path","ratio","sub_h","method","parameter","estimate","truth"
938,600,0.06,"random","sigma",1.3927656333797,1.7
939,600,0.06,"random","epsilon",0.139551617309052,0.1
939,600,0.06,"random","y",-0.150003061356867,-0.05
939,600,0.06,"random","sigma",1.41745238459855,1.7
940,600,0.06,"random","epsilon",0.148161545461643,0.1
940,600,0.06,"random","y",-0.0255787196929805,-0.05
940,600,0.06,"random","sigma",1.59764455011584,1.7
941,600,0.06,"random","epsilon",0.187208875477033,0.1
941,600,0.06,"random","y",-0.0449421924316509,-0.05
941,600,0.06,"random","sigma",1.5311035901397,1.7
942,600,0.06,"random","epsilon",0.144403267541042,0.1
942,600,0.06,"random","y",-0.130985782836845,-0.05
942,600,0.06,"random","sigma",1.55870237127747,1.7
943,600,0.06,"random","epsilon",0.137555508820412,0.1
943,600,0.06,"random","y",-0.0500936287283204,-0.05
943,600,0.06,"random","sigma",1.6740684169605,1.7
944,600,0.06,"random","epsilon",0.232009178923372,0.1
944,600,0.06,"random","y",0.0157977363805142,-0.05
944,600,0.06,"random","sigma",1.51435803630469,1.7
945,600,0.06,"random","epsilon",0.150697987833792,0.1
945,600,0.06,"random","y",-0.0427253394212844,-0.05
945,600,0.06,"random","sigma",1.54000127689922,1.7
946,600,0.06,"random","epsilon",0.224751521177069,0.1
946,600,0.06,"random","y",0.0163562532480997,-0.05
946,600,0.06,"random","sigma",1.5028470025894,1.7
947,600,0.06,"random","epsilon",0.170047330805764,0.1
947,600,0.06,"random","y",-0.153586456603822,-0.05
947,600,0.06,"random","sigma",1.44320233628127,1.7
948,600,0.06,"random","epsilon",0.180124984645156,0.1
948,600,0.06,"random","y",-0.0892121210154422,-0.05
948,600,0.06,"random","sigma",1.68388449187144,1.7
949,600,0.06,"random","epsilon",0.26376531066658,0.1
949,600,0.06,"random","y",-0.0461019919907759,-0.05
949,600,0.06,"random","sigma",1.61111557825572,1.7
950,600,0.06,"random","epsilon",0.17722796849382,0.1
950,600,0.06,"random","y",-0.0643892997958203,-0.05
950,600,0.06,"random","sigma",1.57135075793057,1.7
951,600,0.06,"random","epsilon",0.204753091938417,0.1
951,600,0.06,"random","y",-0.116329001882013,-0.05
951,600,0.06,"random","sigma",1.4399532770267,1.7
952,600,0.06,"random","epsilon",0.185774852672473,0.1
952,600,0.06,"random","y",-0.0699461724565578,-0.05
952,600,0.06,"random","sigma",1.54220137071677,1.7
953,600,0.06,"random","epsilon",0.17918150738146,0.1
953,600,0.06,"random","y",-0.120105504964672,-0.05
953,600,0.06,"random","sigma",1.46130338734181,1.7
954,600,0.06,"random","epsilon",0.165838592909805,0.1
954,600,0.06,"random","y",-0.0878642662445812,-0.05
954,600,0.06,"random","sigma",1.47575887358896,1.7
955,600,0.06,"random","epsilon",0.210419664234189,0.1
955,600,0.06,"random","y",-0.191762343841757,-0.05
955,600,0.06,"random","sigma",1.31582412005412,1.7
956,600,0.06,"random","epsilon",0.169099171883181,0.1
956,600,0.06,"random","y",-0.0115615443622676,-0.05
956,600,0.06,"random","sigma",1.81757695553866,1.7
957,600,0.06,"random","epsilon",0.208306768462201,0.1
957,600,0.06,"random","y",-0.0660242392038595,-0.05
957,600,0.06,"random","sigma",1.56051441625985,1.7
958,600,0.06,"random","epsilon",0.19329612925168,0.1
958,600,0.06,"random","y",-0.0794419955173076,-0.05
958,600,0.06,"random","sigma",1.63829337796506,1.7
959,600,0.06,"random","epsilon",0.219239424888662,0.1
959,600,0.06,"random","y",-0.0751975532398955,-0.05
959,600,0.06,"random","sigma",1.61236014423875,1.7
960,600,0.06,"random","epsilon",0.131878571763903,0.1
960,600,0.06,"random","y",-0.0843093676007674,-0.05
960,600,0.06,"random","sigma",1.55678193910531,1.7
961,600,0.06,"random","epsilon",0.155117842992234,0.1
961,600,0.06,"random","y",-0.0616992205400993,-0.05
961,600,0.06,"random","sigma",1.44087764237926,1.7
962,600,0.06,"random","epsilon",0.192289154189964,0.1
962,600,0.06,"random","y",-0.00588921886152667,-0.05
962,600,0.06,"random","sigma",1.55488617658728,1.7
963,600,0.06,"random","epsilon",0.194506324331734,0.1
963,600,0.06,"random","y",-0.00523256897537859,-0.05
963,600,0.06,"random","sigma",1.68032916509547,1.7
964,600,0.06,"random","epsilon",0.184037743116896,0.1
964,600,0.06,"random","y",-0.165924981151866,-0.05
964,600,0.06,"random","sigma",1.53336777825199,1.7
965,600,0.06,"random","epsilon",0.114454402220257,0.1
965,600,0.06,"random","y",-0.186447463245706,-0.05
965,600,0.06,"random","sigma",1.33759534700618,1.7
966,600,0.06,"random","epsilon",0.142348968269384,0.1
966,600,0.06,"random","y",-0.148239495011154,-0.05
966,600,0.06,"random","sigma",1.40208872006337,1.7
967,600,0.06,"random","epsilon",0.170041303579466,0.1
967,600,0.06,"random","y",-0.0703770175153179,-0.05
967,600,0.06,"random","sigma",1.67481963165903,1.7
968,600,0.06,"random","epsilon",0.171857307849963,0.1
968,600,0.06,"random","y",-0.0772561669212278,-0.05
968,600,0.06,"random","sigma",1.52208144987782,1.7
969,600,0.06,"random","epsilon",0.173980445291205,0.1
969,600,0.06,"random","y",-0.0820719014402062,-0.05
969,600,0.06,"random","sigma",1.50021990594031,1.7
970,600,0.06,"random","epsilon",0.187098158182401,0.1
970,600,0.06,"random","y",-0.0341712424123975,-0.05
970,600,0.06,"random","sigma",1.57261744855534,1.7
971,600,0.06,"random","epsilon",0.216352841629097,0.1
971,600,0.06,"random","y",-0.29942740615075,-0.05
971,600,0.06,"random","sigma",1.36504596481564,1.7
972,600,0.06,"random","epsilon",0.177942153350097,0.1
972,600,0.06,"random","y",-0.0893486339426363,-0.05
972,600,0.06,"random","sigma",1.4407465763314,1.7
973,600,0.06,"random","epsilon",0.171279901810645,0.1
973,600,0.06,"random","y",-0.0901422849584652,-0.05
973,600,0.06,"random","sigma",1.66160949398292,1.7
974,600,0.06,"random","epsilon",0.195553838731714,0.1
974,600,0.06,"random","y",-0.126760546669653,-0.05
974,600,0.06,"random","sigma",1.66015818096327,1.7
975,600,0.06,"random","epsilon",0.158450063452116,0.1
975,600,0.06,"random","y",-0.0865140802196702,-0.05
975,600,0.06,"random","sigma",1.664173286273,1.7
976,600,0.06,"random","epsilon",0.180337572588808,0.1
976,600,0.06,"random","y",-0.102198978038474,-0.05
976,600,0.06,"random","sigma",1.64098351964879,1.7
977,600,0.06,"random","epsilon",0.166969630519974,0.1
977,600,0.06,"random","y",-0.143284161436116,-0.05
977,600,0.06,"random","sigma",1.71264155305972,1.7
978,600,0.06,"random","epsilon",0.185236002430493,0.1
978,600,0.06,"random","y",-0.0108906053676224,-0.05
978,600,0.06,"random","sigma",1.29578898593791,1.7
979,600,0.06,"random","epsilon",0.235174155050894,0.1
979,600,0.06,"random","y",-0.123313579167209,-0.05
979,600,0.06,"random","sigma",1.40430968896266,1.7
980,600,0.06,"random","epsilon",0.186825815042192,0.1
980,600,0.06,"random","y",0.0180589225650721,-0.05
980,600,0.06,"random","sigma",1.66638392890337,1.7
981,600,0.06,"random","epsilon",0.195578780147048,0.1
981,600,0.06,"random","y",-0.10724460613524,-0.05
981,600,0.06,"random","sigma",1.60916273630282,1.7
982,600,0.06,"random","epsilon",0.151921542062486,0.1
982,600,0.06,"random","y",-0.0804905712553419,-0.05
982,600,0.06,"random","sigma",1.50310780584062,1.7
983,600,0.06,"random","epsilon",0.191937356546973,0.1
983,600,0.06,"random","y",-0.130167133542093,-0.05
983,600,0.06,"random","sigma",1.47982442556279,1.7
984,600,0.06,"random","epsilon",0.198022458090291,0.1
984,600,0.06,"random","y",-0.0501206827172751,-0.05
984,600,0.06,"random","sigma",1.31747001313684,1.7
985,600,0.06,"random","epsilon",0.21265758995978,0.1
985,600,0.06,"random","y",-0.0899679165669468,-0.05
985,600,0.06,"random","sigma",1.34098168199248,1.7
986,600,0.06,"random","epsilon",0.169922482420369,0.1
986,600,0.06,"random","y",-0.107665721989531,-0.05
986,600,0.06,"random","sigma",1.50932177096701,1.7
987,600,0.06,"random","epsilon",0.218605343037761,0.1
987,600,0.06,"random","y",-0.0363535456671871,-0.05
987,600,0.06,"random","sigma",1.37774942538634,1.7
988,600,0.06,"random","epsilon",0.181522920329708,0.1
988,600,0.06,"random","y",-0.0919245098872244,-0.05
988,600,0.06,"random","sigma",1.46343380957997,1.7
989,600,0.06,"random","epsilon",0.18025734317182,0.1
989,600,0.06,"random","y",-0.025045819595718,-0.05
989,600,0.06,"random","sigma",1.63159718835172,1.7
990,600,0.06,"random","epsilon",0.185444114157892,0.1
990,600,0.06,"random","y",-0.080081611388246,-0.05
990,600,0.06,"random","sigma",1.61189361783231,1.7
991,600,0.06,"random","epsilon",0.161739853011163,0.1
991,600,0.06,"random","y",-0.0952609281983836,-0.05
991,600,0.06,"random","sigma",1.60118646898784,1.7
992,600,0.06,"random","epsilon",0.172458881981848,0.1
992,600,0.06,"random","y",-0.0645989300652151,-0.05
992,600,0.06,"random","sigma",1.5731982580906,1.7
993,600,0.06,"random","epsilon",0.165598033006971,0.1
993,600,0.06,"random","y",-0.153187917126152,-0.05
993,600,0.06,"random","sigma",1.42084714222514,1.7
994,600,0.06,"random","epsilon",0.203517650239665,0.1
994,600,0.06,"random","y",-0.0763668242985306,-0.05
994,600,0.06,"random","sigma",1.43035876734606,1.7
995,600,0.06,"random","epsilon",0.168746368711483,0.1
995,600,0.06,"random","y",-0.0393493739798162,-0.05
995,600,0.06,"random","sigma",1.34880314895722,1.7
996,600,0.06,"random","epsilon",0.159515068349572,0.1
996,600,0.06,"random","y",-0.00796507690646792,-0.05
996,600,0.06,"random","sigma",1.49950187465124,1.7
997,600,0.06,"random","epsilon",0.18368116077756,0.1
997,600,0.06,"random","y",-0.0206816573249856,-0.05
997,600,0.06,"random","sigma",1.58333060246736,1.7
998,600,0.06,"random","epsilon",0.168393080915314,0.1
998,600,0.06,"random","y",-0.0566336888763516,-0.05
998,600,0.06,"random","sigma",1.46009655669148,1.7
999,600,0.06,"random","epsilon",0.205375941079084,0.1
999,600,0.06,"random","y",-0.0956028481318982,-0.05
999,600,0.06,"random","sigma",1.38977869906108,1.7
1000,600,0.06,"random","epsilon",0.163665086771031,0.1
1000,600,0.06,"random","y",-0.0283455343297668,-0.05
1000,600,0.06,"random","sigma",1.56681027562416,1.7
1,800,0.08,"random","epsilon",0.193511912906271,0.1
1,800,0.08,"random","y",-0.121289258206287,-0.05
1,800,0.08,"random","sigma",1.5222955933512,1.7
2,800,0.08,"random","epsilon",0.216088726502317,0.1
2,800,0.08,"random","y",-0.112995125345168,-0.05
2,800,0.08,"random","sigma",1.54568725245042,1.7
3,800,0.08,"random","epsilon",0.250826151293072,0.1
3,800,0.08,"random","y",-0.180834705150323,-0.05
3,800,0.08,"random","sigma",1.43477336651021,1.7
4,800,0.08,"random","epsilon",0.218783315279769,0.1
4,800,0.08,"random","y",0.041097919907324,-0.05
4,800,0.08,"random","sigma",1.37195264499058,1.7
5,800,0.08,"random","epsilon",0.196637453591168,0.1
5,800,0.08,"random","y",-0.0762075119885868,-0.05
5,800,0.08,"random","sigma",1.61675360944033,1.7
6,800,0.08,"random","epsilon",0.247466402656014,0.1
6,800,0.08,"random","y",-0.00138595262992416,-0.05
6,800,0.08,"random","sigma",1.26095549873443,1.7
7,800,0.08,"random","epsilon",0.187729981282949,0.1
7,800,0.08,"random","y",-0.0258296172406968,-0.05
7,800,0.08,"random","sigma",1.37618500751201,1.7
8,800,0.08,"random","epsilon",0.233712904427147,0.1
8,800,0.08,"random","y",0.0855785365449776,-0.05
8,800,0.08,"random","sigma",1.46968864470703,1.7
9,800,0.08,"random","epsilon",0.160673953160592,0.1
9,800,0.08,"random","y",-0.0812927102863623,-0.05
9,800,0.08,"random","sigma",1.49708270128969,1.7
10,800,0.08,"random","epsilon",0.266402306948037,0.1
10,800,0.08,"random","y",-0.231154538401732,-0.05
10,800,0.08,"random","sigma",1.30944368649055,1.7
11,800,0.08,"random","epsilon",0.259068262265445,0.1
11,800,0.08,"random","y",-0.0383344193432361,-0.05
11,800,0.08,"random","sigma",1.36936400790252,1.7
12,800,0.08,"random","epsilon",0.176863602127086,0.1
12,800,0.08,"random","y",-0.0480819159146958,-0.05
12,800,0.08,"random","sigma",1.47895870416446,1.7
13,800,0.08,"random","epsilon",0.298541987620394,0.1
13,800,0.08,"random","y",-0.0162505871035919,-0.05
13,800,0.08,"random","sigma",1.47626801294849,1.7
14,800,0.08,"random","epsilon",0.220127189399572,0.1
14,800,0.08,"random","y",-0.0851851603532804,-0.05
14,800,0.08,"random","sigma",1.56985455866078,1.7
15,800,0.08,"random","epsilon",0.248541244910565,0.1
15,800,0.08,"random","y",0.0378376455728521,-0.05
15,800,0.08,"random","sigma",1.41883568310031,1.7
16,800,0.08,"random","epsilon",0.205145091628871,0.1
16,800,0.08,"random","y",-0.107111727057076,-0.05
16,800,0.08,"random","sigma",1.70913548229833,1.7
17,800,0.08,"random","epsilon",0.206738102011151,0.1
17,800,0.08,"random","y",-0.06370288992495,-0.05
17,800,0.08,"random","sigma",1.54042538287202,1.7
18,800,0.08,"random","epsilon",0.192188438406654,0.1
18,800,0.08,"random","y",-0.0225383170984024,-0.05
18,800,0.08,"random","sigma",1.39429334436676,1.7
19,800,0.08,"random","epsilon",0.245401137816126,0.1
19,800,0.08,"random","y",-0.114582386090969,-0.05
19,800,0.08,"random","sigma",1.42480793027515,1.7
20,800,0.08,"random","epsilon",0.239945222563341,0.1
20,800,0.08,"random","y",-0.17691339385366,-0.05
20,800,0.08,"random","sigma",1.33054519997079,1.7
21,800,0.08,"random","epsilon",0.212707935504693,0.1
21,800,0.08,"random","y",-0.0548169689713494,-0.05
21,800,0.08,"random","sigma",1.5561155535293,1.7
22,800,0.08,"random","epsilon",0.188708150914189,0.1
22,800,0.08,"random","y",-0.0378857667969825,-0.05
22,800,0.08,"random","sigma",1.7518026556718,1.7
23,800,0.08,"random","epsilon",0.200861196630468,0.1
23,800,0.08,"random","y",0.00181508840484528,-0.05
23,800,0.08,"random","sigma",1.43715689926809,1.7
24,800,0.08,"random","epsilon",0.314116814922761,0.1
24,800,0.08,"random","y",0.0634441813323692,-0.05
24,800,0.08,"random","sigma",1.37768861944607,1.7
25,800,0.08,"random","epsilon",0.26183332637356,0.1
25,800,0.08,"random","y",0.0179809594393579,-0.05
25,800,0.08,"random","sigma",1.44555118883791,1.7
26,800,0.08,"random","epsilon",0.191927616018825,0.1
26,800,0.08,"random","y",-0.0963912751089944,-0.05
26,800,0.08,"random","sigma",1.68278570907338,1.7
27,800,0.08,"random","epsilon",0.238679125319575,0.1
27,800,0.08,"random","y",-0.065413839396502,-0.05
27,800,0.08,"random","sigma",1.65083011696948,1.7
28,800,0.08,"random","epsilon",0.256749707748235,0.1
28,800,0.08,"random","y",-0.0801783925927394,-0.05
28,800,0.08,"random","sigma",1.62163315112558,1.7
29,800,0.08,"random","epsilon",0.241222982733707,0.1
29,800,0.08,"random","y",0.0108466701533527,-0.05
29,800,0.08,"random","sigma",1.49438608251947,1.7
30,800,0.08,"random","epsilon",0.203733099662206,0.1
30,800,0.08,"random","y",-0.0059277007584577,-0.05
30,800,0.08,"random","sigma",1.44528292230241,1.7
31,800,0.08,"random","epsilon",0.257612673649392,0.1
31,800,0.08,"random","y",-0.197179876652627,-0.05
31,800,0.08,"random","sigma",1.22964142275342,1.7
32,800,0.08,"random","epsilon",0.211099867391419,0.1
32,800,0.08,"random","y",-0.0401840018914323,-0.05
32,800,0.08,"random","sigma",1.55965335685616,1.7
33,800,0.08,"random","epsilon",0.236267315845493,0.1
33,800,0.08,"random","y",-0.113202766326561,-0.05
33,800,0.08,"random","sigma",1.41183302190074,1.7
34,800,0.08,"random","epsilon",0.198869765465631,0.1
34,800,0.08,"random","y",-0.143990464526983,-0.05
34,800,0.08,"random","sigma",1.67335874015151,1.7
35,800,0.08,"random","epsilon",0.201605802293715,0.1
35,800,0.08,"random","y",-0.0889611102949851,-0.05
35,800,0.08,"random","sigma",1.50638166462271,1.7
36,800,0.08,"random","epsilon",0.226959048489015,0.1
36,800,0.08,"random","y",-0.085446092645565,-0.05
36,800,0.08,"random","sigma",1.63347849370821,1.7
37,800,0.08,"random","epsilon",0.244318200891809,0.1
37,800,0.08,"random","y",-0.100147902206217,-0.05
37,800,0.08,"random","sigma",1.39704244762312,1.7
38,800,0.08,"random","epsilon",0.239042871644407,0.1
38,800,0.08,"random","y",-0.168128509099585,-0.05
38,800,0.08,"random","sigma",1.3094086729447,1.7
39,800,0.08,"random","epsilon",0.222490443733911,0.1
39,800,0.08,"random","y",-0.0755490989819528,-0.05
39,800,0.08,"random","sigma",1.6219324048757,1.7
40,800,0.08,"random","epsilon",0.240123135528728,0.1
40,800,0.08,"random","y",-0.0879970685918885,-0.05
40,800,0.08,"random","sigma",1.57411322203579,1.7
41,800,0.08,"random","epsilon",0.207767516227238,0.1
41,800,0.08,"random","y",-0.121882293973038,-0.05
41,800,0.08,"random","sigma",1.56097809157379,1.7
42,800,0.08,"random","epsilon",0.231354045166521,0.1
42,800,0.08,"random","y",-0.0501121021709561,-0.05
42,800,0.08,"random","sigma",1.40965901853359,1.7
43,800,0.08,"random","epsilon",0.213590892952101,0.1
43,800,0.08,"random","y",-0.0238816473431738,-0.05
43,800,0.08,"random","sigma",1.46312709451689,1.7
44,800,0.08,"random","epsilon",0.203893970613056,0.1
44,800,0.08,"random","y",-0.027326768710821,-0.05
44,800,0.08,"random","sigma",1.4302458623316,1.7
45,800,0.08,"random","epsilon",0.290151865710651,0.1
45,800,0.08,"random","y",-0.0953040514384159,-0.05
45,800,0.08,"random","sigma",1.31020200446354,1.7
46,800,0.08,"random","epsilon",0.23353271185423,0.1
46,800,0.08,"random","y",0.0783449732453552,-0.05
46,800,0.08,"random","sigma",1.4272416028341,1.7
47,800,0.08,"random","epsilon",0.219790030004527,0.1
47,800,0.08,"random","y",-0.0594654319644272,-0.05
47,800,0.08,"random","sigma",1.51293412519208,1.7
48,800,0.08,"random","epsilon",0.205950749432433,0.1
48,800,0.08,"random","y",-0.0592657940747006,-0.05
48,800,0.08,"random","sigma",1.45756318058335,1.7
49,800,0.08,"random","epsilon",0.199079328180454,0.1
49,800,0.08,"random","y",-0.0522827872903731,-0.05
49,800,0.08,"random","sigma",1.60501308677853,1.7
50,800,0.08,"random","epsilon",0.234987731442837,0.1
50,800,0.08,"random","y",-0.0254397990177981,-0.05
50,800,0.08,"random","sigma",1.45877723517377,1.7
51,800,0.08,"random","epsilon",0.208982686542648,0.1
51,800,0.08,"random","y",-0.0156246569520236,-0.05
51,800,0.08,"random","sigma",1.34967487071268,1.7
52,800,0.08,"random","epsilon",0.256610638528946,0.1
52,800,0.08,"random","y",-0.220823025312031,-0.05
52,800,0.08,"random","sigma",1.24022818457392,1.7
53,800,0.08,"random","epsilon",0.243722952123482,0.1
53,800,0.08,"random","y",-0.107642145795323,-0.05
53,800,0.08,"random","sigma",1.45860728312279,1.7
54,800,0.08,"random","epsilon",0.252354930160418,0.1
54,800,0.08,"random","y",-0.136591728659197,-0.05
54,800,0.08,"random","sigma",1.40684502813722,1.7
55,800,0.08,"random","epsilon",0.230954744889948,0.1
55,800,0.08,"random","y",0.0995248984566982,-0.05
55,800,0.08,"random","sigma",1.50250007603485,1.7
56,800,0.08,"random","epsilon",0.195865763142448,0.1
56,800,0.08,"random","y",-0.130095295263204,-0.05
56,800,0.08,"random","sigma",1.5558209445008,1.7
57,800,0.08,"random","epsilon",0.278955399399546,0.1
57,800,0.08,"random","y",0.00102453921325516,-0.05
57,800,0.08,"random","sigma",1.3633921716039,1.7
58,800,0.08,"random","epsilon",0.199783670423214,0.1
58,800,0.08,"random","y",-0.118826406295961,-0.05
